page_number,url,title,article
42,https://www.cars.com/articles/recall-alert-2014-2015-chevrolet-impala-1420681071188/,Recall Alert: 2014-2015 Chevrolet Impala,"
Vehicles Affected: Approximately 5,500 model-year 2014-15 Chevrolet Impala sedans manufactured between April 15, 2013, and June 19, 2015, and equipped with heated and cooled front passenger seats

The Problem: The Automatic Occupant Sensing system may fail to suppress the front passenger airbag if a child is in the front passenger seat; if that airbag deploys with a child-safety seat in the front passenger seat, it increases the risk of injury to the child.

The Fix: Dealers will correct the calibration-learning error by preconditioning the empty seat and also reset the ECU to a seat zero-value for free.

What Owners Should Do: The automaker has not yet announced an owner-notification schedule. Owners can call Chevrolet at 800-222-1020 or the National Highway Traffic Safety Administration's vehicle-safety hotline at 888-327-4236, or go to www.safercar.gov, for more info.

Need to Find a Dealer for Service? Go to Cars.com Service & Repair to find your local dealer.

More Recalls
"
42,https://www.cars.com/articles/recall-alert-2010-chevrolet-cobalt-1420681078567/,Recall Alert: 2010 Chevrolet Cobalt,"
Vehicles Affected: Approximately 60,000 model-year 2010 Chevrolet Cobalt cars manufactured between Jan. 4 and June 23, 2010

The Problem: The vehicles may be equipped with an improperly routed side-impact sensor wiring harness in the driver-side front door; this could cause an electrical short that disables the side curtain airbag on the driver side, increasing the risk of an injury in a crash necessitating the deployment of the airbags.

The Fix: Dealers will inspect the sensor's wiring in the driver-side door and make necessary repairs for free.

What Owners Should Do: GM will begin notifying owners Wednesday. Owners can call Chevrolet at 800-222-1020, the National Highway Traffic Safety Administration's vehicle-safety hotline at 888-327-4236 or go to www.safercar.gov for more info.

Need to Find a Dealer for Service? Go to Cars.com Service & Repair to find your local dealer.

More Recalls
"
42,https://www.cars.com/articles/recall-alert-2014-jeep-cherokee-1420681117539/,Recall Alert: 2014 Jeep Cherokee,"
Vehicles Affected: Approximately 160,000 model-year 2014 Jeep Cherokee SUVs

The Problem: Static buildup in the control module could potentially disable the windshield wipers. An investigation by the automaker discovered the problem could occur if the wipers are activated during dry conditions. Fiat Chrysler Automobiles said it is unaware of any related injuries or accidents.

The Fix: Dealers will install a ground strap to the control module to eliminate the potential for static buildup for free.

What Owners Should Do: FCA did not immediately announce an owner-notification schedule. Owners can call the automaker at 800-853-1403 for more info.

Need to Find a Dealer for Service? Go to Cars.com Service & Repair to find your local dealer.

More Recalls
"
42,https://www.cars.com/articles/recall-alert-2015-mercedes-benz-cls-class-2016-e-class-1420681138082/,"Recall Alert: 2015 Mercedes-Benz CLS-Class, 2016 E-Class","
Vehicles Affected: Approximately 200 model-year 2015 Mercedes-Benz CLS-Class and 2016 E-Class luxury cars, all manufactured between April 16 and April 22, 2015, including the CLS400, CLS400 4Matic, CLS550, CLS550 4Matic and CLS63 AMG 4Matic; and the E350, E350 4Matic, E400, E400 4Matic, E63 S AMG and E63 S AMG 4Matic

The Problem: The integral steel cable that secures the rubber seal to the bulkhead might have been damaged due to the supplier rework of the seal. If the rubber seal is not properly secured around the engine compartment, it is possible for the seal to temporarily stick to the hood when it is opened then fall into the engine compartment when the hood is closed. If the rubber seal contacts hot parts of the engine or exhaust system, it increases the risk of a fire.

The Fix: Dealers will replace the rubber seal in the engine compartment for free.

What Owners Should Do: Mercedes-Benz has not yet provided an owner-notification schedule. Owners can call the automaker at 800-367-6372, the National Highway Traffic Safety Administration's vehicle-safety hotline at 888-327-4236 or go to www.safercar.gov for more info.

Need to Find a Dealer for Service? Go to Cars.com Service & Repair to find your local dealer.

More Recalls
"
42,https://www.cars.com/articles/recall-alert-2015-honda-fit-1420681145030/,Recall Alert: 2015 Honda Fit,"
Vehicles Affected: Approximately 18,000 model-year 2015 Honda Fit hatchbacks

The Problem: The plug top ignition coils may degrade over time, which could cause the vehicle's engine to stall, increasing the risk of a crash. According to Honda's voluntary-recall announcement, no crashes or injuries related to this issue have been reported; the automaker said it discovered the problem through the warranty claim process outside the U.S.

The Fix: Dealers will replace the plug top ignition coils for free.

What Owners Should Do: Honda will begin notifying owners Oct. 6. Owners can call the automaker at 888-234-2138 or go to www.recalls.honda.com for more information.

Need to Find a Dealer for Service? Go to Cars.com Service & Repair to find your local dealer.

More Recalls
"
42,https://www.cars.com/articles/recall-alert-2015-2016-subaru-legacy-outback-1420681085055/,"Recall Alert: 2015-2016 Subaru Legacy, Outback","
Vehicles Affected: Approximately 3,000 model-year 2015-16 Subaru Legacy sedans and Outback wagons manufactured between July 3 and July 27, 2015

The Problem: Transmission oil may leak from a deformed seal cap on the propeller shaft yoke; oil leaking onto the exhaust pipe increases the risk of a fire.

The Fix: Dealers will replace the propeller shaft for free.

What Owners Should Do: Subaru will begin notifying owners Friday. Owners can call the automaker at 800-782-2783, the National Highway Traffic Safety Administration's vehicle-safety hotline at 888-327-4236 or go to www.safercar.gov for more info.

Need to Find a Dealer for Service? Go to Cars.com Service & Repair to find your local dealer.

More Recalls
"
43,https://www.cars.com/articles/recall-alert-2015-2016-ford-explorer-2015-taurus-flex-and-lincoln-mks-mkt-1420680962711/,"Recall Alert: 2015-2016 Ford Explorer, 2015 Taurus, Flex and Lincoln MKS, MKT","
Vehicles Affected: Approximately 7,000 model-year 2015 Ford Taurus sedans, Flex SUVs and Lincoln MKS sedans all manufactured between May 4 and May 23, 2015; model-year MKT SUVs manufactured between May 4 and May 21; and model-year 2015-16 Ford Explorer SUVs manufactured between May 4 and May 23, 2015

The Problem: The parking brake may not fully engage when applied; if this occurs and the transmission is left in a gear other than Park while on a slope, the vehicle could roll away, increasing the risk of a crash.

The Fix: Dealers will test the operation of the parking brake system and, if necessary, replace the parking brake control assembly for free.

What Owners Should Do: Ford will begin notifying owners Aug. 31. Owners can call the automaker at 866-436-7332, the National Highway Traffic Safety Administration's vehicle-safety hotline at 888-327-4236 or go to www.safercar.gov for more info.

Need to Find a Dealer for Service? Go to Cars.com Service & Repair to find your local dealer.

More Recalls
"
43,https://www.cars.com/articles/recall-alert-2016-kia-sorento-1420680939240/,Recall Alert: 2016 Kia Sorento,"
Vehicles Affected: Approximately 2,600 model-year 2016 Kia Sorento SUVs manufactured between Oct. 23 and Dec. 10, 2014

The Problem: The front-passenger seat belt's buckle latch assembly may prevent the occupant from fastening the belt, increasing the risk of an injury in a crash.

The Fix: Dealers will replace the front-passenger seat belt buckle cover for free.

What Owners Should Do: Kia will begin notifying owners Aug. 18. Owners can call the automaker at 800-333-4542, the National Highway Traffic Safety Administration's vehicle-safety hotline at 888-327-4236 or go to www.safercar.gov for more info.

Need to Find a Dealer for Service? Go to Cars.com Service & Repair to find your local dealer.

More Recalls
"
43,https://www.cars.com/articles/recall-alert-2014-2015-mini-cooper-hardtop-two-door-2015-john-cooper-works-two-door-1420680944946/,"Recall Alert: 2014-2015 Mini Cooper Hardtop Two Door, 2015 John Cooper Works Two Door","
Vehicles Affected: Approximately 30,400 model-year 2014-15 Mini Cooper Hardtop Two Door models and S models as well as model-year 2015 John Cooper Works Two Door models

The Problem: According to the National Highway Traffic Safety Administration, the affected vehicles do not meet rear-seat side impact crash requirements and fail to comply with government safety standards. This puts rear passengers at a higher risk for injury in a crash. The automaker is not aware of any injuries related to this recall, however.

The Fix: Dealers will install additional energy absorption material between the rear interior side panels and the exterior vehicle body for free.

What Owners Should Do: Mini parent BMW will begin notifying owners on Sept. 12. Owners can call Mini at 866-825-1525 or the National Highway Traffic Safety Administration at 888-327-4236 for more information.

Need to Find a Dealer for Service? Go to Cars.com Service & Repair to find your local dealer.

More Recalls
"
43,https://www.cars.com/articles/recall-alert-2013-2016-cadillac-ats-1420680946383/,Recall Alert: 2013-2016 Cadillac ATS,"
Vehicles Affected: Approximately 64,000 model-year 2013-16 Cadillac ATS sedans; this is an expansion of a previous recall of model-year 2013-15 ATS sedans for the same problem. The 2016 model year has been added to the new recall, and 70 percent of the vehicles previously recalled are being recalled again, GM reported.

The Problem: The ATS' power roof panel system will automatically close when the nonrecessed portion of the ""slide"" or ""tilt"" switch is pressed and the roof panel is open; because these switches are not fully recessed, they can be activated with less force than required by federal rules. A stop-sale has also been ordered on unsold vehicles, the automaker said. GM is unaware of any crashes, injuries or fatalities related to this issue.

The Fix: Dealers will replace the roof console accessory switch trim plate for free.

What Owners Should Do: GM did not immediately announce an owner-notification schedule. Owners can call the automaker at 800-458-8006, the National Highway Traffic Safety Administration's vehicle-safety hotline at 888-327-4236 or go to www.safercar.gov for more info.

Need to Find a Dealer for Service? Go to Cars.com Service & Repair to find your local dealer.

More Recalls
"
43,https://www.cars.com/articles/recall-alert-2011-2015-dodge-charger-1420680969586/,Recall Alert: 2011-2015 Dodge Charger,"
Vehicles Affected: Approximately 284,000 model-year 2011-15 Dodge Charger sedans manufactured between May 6, 2010, and June 5, 2014

The Problem: The side impact sensor calibrations may be overly sensitive; if the sedan's doors are kicked or slammed with excessive force, the side curtain airbags may unexpectedly deploy, and the seat belt pretensioners may activate. This increases the risk of a crash or injury. The automaker on July 25 announced that it was recalling more than 667,000 pickup trucks for the same problem. Fiat Chrysler Automobiles reported that it is aware of three minor injuries related to this issue, but no accidents.

The Fix: Dealers will update the occupant restraint control module calibration for free. In the interim, FCA advises that owners exercise caution when closing the vehicle doors.

What Owners Should Do: FCA has not yet provided an owner-notification schedule. Owners can call the automaker at 800-853-1403, the National Highway Traffic Safety Administration's vehicle-safety hotline at 888-327-4236 or go to www.safercar.gov for more info.

Need to Find a Dealer for Service? Go to Cars.com Service & Repair to find your local dealer.

More Recalls
"
43,https://www.cars.com/articles/recall-alert-2016-volvo-xc90-1420680988725/,Recall Alert: 2016 Volvo XC90,"
Vehicles Affected: An unknown number of model-year 2016 versions of the Volvo XC90 three-row SUV; Volvo told Cars.com that the volume of vehicles affected has not yet been determined.

The Problem: Volvo is reporting that a trim panel could interfere with the deployment of the side curtain airbag, affecting third-row coverage. This increases the risk of injury in an accident, though the automaker says there have been no incidents or accidents related to this issue. This is unrelated to a previous Volvo XC90 airbag recall.

The Fix: Volvo will modify the design of the panel surrounding the airbag curtain to ensure the airbag inflates as intended; dealers will install the fix for free.

What Owners Should Do: Volvo has not yet released an owner notification schedule. Owners can call Volvo at 800-458-1552 for more information.

Need to Find a Dealer for Service? Go to Cars.com Service & Repair to find your local dealer.
	http://www.cars.com/auto-repair

More Recalls
"
43,https://www.cars.com/articles/recall-alert-2007-2014-mazda-cx-9-1420680978540/,Recall Alert: 2007-2014 Mazda CX-9,"
Vehicles Affected: Approximately 193,000 model-year 2007-14 Mazda CX-9 SUVs manufactured between Oct. 24, 2006, and Dec. 28, 2013

The Problem: The front suspension ball joints may corrode from water leaking into the filter. Over time, this corrosion may result in the front lower control arm separating from the ball joint, causing a loss of steering control and increasing the risk of a crash.

The Fix: Dealers will replace both the left and right lower control arms for free.

What Owners Should Do: Mazda will begin sending owners interim notifications in early September. When the necessary parts become available, owners will receive a second notification, beginning with the model-year 2007-09 vehicles registered in Connecticut, Delaware, Illinois, Indiana, Iowa, Kentucky, Maine, Maryland, Massachusetts, Michigan, Minnesota, Missouri, New Hampshire, New Jersey, New York, Ohio, Pennsylvania, Rhode Island, Vermont, Virginia, Washington, D.C., West Virginia and Wisconsin. The second phase will cover model-year 2010-14 vehicles in those same states. Owners can call the automaker at 800-222-5500, the National Highway Traffic Safety Administration's vehicle-safety hotline at 888-327-4236 or go to www.safercar.gov for more info.

Need to Find a Dealer for Service? Go to Cars.com Service & Repair to find your local dealer.

More Recalls
"
43,https://www.cars.com/articles/recall-alert-britax-advocate-clicktight-boulevard-clicktight-and-marathon-clicktight-convertible-car-seats-1420681035149/,"Recall Alert: Britax Advocate ClickTight, Boulevard ClickTight and Marathon ClickTight Convertible Car Seats","
	According to Britax, only seats with the following model numbers are affected: E9LT95Q, E9LT95Z, E9LT95N, E1A025Q, E9LT86F, E1A135Q, E9LT86G, E9LT85Q, E9LT86A, E9LT86H, E9LT85S, E1A015Q, E1A016A, E1A016H, E1A166F, E9LT87J, E1A116L, E9LT76P, E9LT71Q, E9LT76N, E9LT76B, E9LT75R, E9LT76L, E1A006B and E1A005R. Find your car seat's model number on a sticker under the car seat cover to the right of the ClickTight dial.

	""If a consumer confirms that their harness straps remain securely tensioned, they can continue to use their car seat until their remedy kit arrives. If an owner cannot get the shoulder straps to remain in place, then Britax recommends against using the car seat until the lubricant has been applied,"" Britax said in a statement. 
"
43,https://www.cars.com/articles/recall-alert-2016-nissan-maxima-1420681036244/,Recall Alert: 2016 Nissan Maxima,"
Vehicles Affected: Approximately 5,500 model-year 2016 Nissan Maxima sedans manufactured between March 19 and June 2, 2015

The Problem: Due to an improperly installed O-ring that may not have been seated correctly at the time of assembly, in a crash fuel may leak from the area where the fuel-sending unit attaches to the fuel tank, increasing the risk of a fire.

The Fix: Dealers will fix the problem for free once the automaker has determined a remedy.

What Owners Should Do: Nissan has not yet announced an owner-notification schedule. Owners can call the automaker at 800-647-7261, the National Highway Traffic Safety Administration's vehicle-safety hotline at 888-327-4236 or go to www.safercar.gov for more info.

Need to Find a Dealer for Service? Go to Cars.com Service & Repair to find your local dealer.

More Recalls
"
43,https://www.cars.com/articles/recall-alert-2015-nissan-rogue-sentra-versa-note-1420680970083/,"Recall Alert: 2015 Nissan Rogue, Sentra, Versa Note","
Vehicles Affected: Approximately 6,600 model-year 2015 Nissan Rogue SUVs manufactured between June 9 and June 10, 2015, and Sentra sedans and Versa Note hatchbacks manufactured between June 5 and June 13, 2015

The Problem: The driver-side front and rear doors may not fully latch, which could allow the door to open while the car is in motion. This could increase the risk of a crash, or an unrestrained occupant could fall out of the vehicle, increasing the risk of an injury.

The Fix: Dealers will inspect the date, lot number and cavity code on the left front and rear door latches and replace them as necessary for free.

What Owners Should Do: Nissan will begin notifying owners in mid-September. Owners can call the automaker at 800-647-7261 or the National Highway Traffic Safety Administration's vehicle-safety hotline at 888-327-4236, or go to www.safercar.gov, for more info.

Need to Find a Dealer for Service? Go to Cars.com Service & Repair to find your local dealer.

More Recalls
"
44,https://www.cars.com/articles/recall-alert-2014-nissan-versa-2013-2014-cube-and-juke-1420680858057/,"Recall Alert: 2014 Nissan Versa, 2013-2014 Cube and Juke","
Vehicles Affected: Approximately 14,600 model-year 2014 Nissan Versa sedans as well as model-year 2013-14 Cube and Juke hatchbacks. Only Versas manufactured July 16, 2013, to Jan. 29, 2014, Cubes manufactured July 3, 2013, to Oct. 21, 2013, and Jukes manufactured July 3, 2013, to Oct. 22, 2013 are affected.

The Problem: When exposed to hot temperatures, the engine push-button start may stick inside the button housing. If this happens, road vibrations may cause the engine to shut off unexpectedly, increasing the risk of a crash.

The Fix: Dealers modify the push-button start housing for free.

What Owners Should Do: Nissan will begin notifying owners in mid- to late-August. Owners can call Nissan at 800-647-7261 or the National Highway Traffic Safety Administration at 888-327-4236 for more information. 

Need to Find a Dealer for Service? Go to Cars.com Service & Repair to find your local dealer.

More Recalls
"
44,https://www.cars.com/articles/recall-alert-2014-2015-chevrolet-spark-2015-chevrolet-sonic-1420680859109/,"Recall Alert: 2014-2015 Chevrolet Spark, 2015 Chevrolet Sonic","
Vehicles Affected: Approximately 46,000 model-year 2014-15 Chevrolet Spark minicars manufactured between April 30, 2014, and May 20, 2015; and 2015 Sonic cars manufactured between June 18, 2014, and June 10, 2015

The Problem: In the affected vehicles, which are equipped with the base radio and OnStar telematics system, the radio may lock up due to a software issue, causing the display to go blank and all audio functions to cease. Because of this, there may be no warning chimes such as the reminder to buckle seat belts or the key being left in the ignition when the driver goes to exit the vehicle. Without audible indicators, the driver may leave the key in the ignition, increasing the risk of theft. If a driver or front passenger does not buckle their seat belt, there would be no chime to remind them to do so, increasing the risk of an injury in a crash.

The Fix: Dealers will update the radio software for free.

What Owners Should Do: GM has not yet announced an owner-notification schedule. Owners can call Chevrolet at 800-222-1020 or the National Highway Traffic Safety Administration's vehicle-safety hotline at 888-327-4236, or go to www.safercar.gov, for more information.

Need to Find a Dealer for Service? Go to Cars.com Service & Repair to find your local dealer.

More Recalls
"
44,https://www.cars.com/articles/recall-alert-2015-ferrari-sports-cars-1420680870581/,Recall Alert: 2015 Ferrari Sports Cars,"
Vehicles Affected: Approximately 800 model-year 2015 Ferrari sports car, including the 458 Italia, 458 Spider, 458 Speciale, 458 Speciale A, California T, FF, F12berlinetta and LaFerrari

The Problem: The driver-side airbag module may have been improperly assembled, which could cause the airbag to deploy in a rotated orientation in a crash. This could increase the risk of an injury.

The Fix: Dealers will replace the front driver-side airbag module for free.

What Owners Should Do: Ferrari will begin notifying owners July 30. Owners can call the automaker at 866-551-2828 or the National Highway Traffic Safety Administration's vehicle-safety hotline at 888-327-4236, or go to www.safercar.gov, for more information.

Need to Find a Dealer for Service? Go to Cars.com Service & Repair to find your local dealer.

More Recalls
"
44,https://www.cars.com/articles/recall-alert-2015-2016-ford-and-lincoln-suvs-2015-sedans-1420680890077/,"Recall Alert: 2015-2016 Ford and Lincoln SUVs, 2015 Sedans","
Vehicles Affected: Approximately 8,000 model-year 2015-16 Ford Explorer SUVs manufactured at the automaker's Chicago Assembly Plant between May 4 and May 23, 2015; model-year 2015 Taurus sedans manufactured at the Chicago Assembly Plant between May 4 and May 23, 2015; model-year 2015 Flex SUVs manufactured at the Oakville Assembly Plant in Ontario between May 4 and May 23, 2015; model-year 2015 Lincoln MKS sedans manufactured at the Chicago Assembly Plant between May 4 and May 23, 2015; and model-year 2015 Lincoln MKT SUVs manufactured at the Oakville Assembly Plant between May 4 and May 21, 2015.

The Problem: The parking brake might not engage fully, increasing the risk of a crash. Ford is not aware of any accidents or injuries associated with this issue, the automaker said in a statement.

The Fix: Dealers will inspect the vehicle and, if necessary, replace the parking brake control assembly for free.

What Owners Should Do: Ford did not immediately announce an owner notification schedule. Owners can call the automaker at 866-436-7332, for more information.

Need to Find a Dealer for Service? Go to Cars.com Service & Repair to find your local dealer.

More Recalls
"
44,https://www.cars.com/articles/recall-alert-2016-honda-pilot-1420680864664/,Recall Alert: 2016 Honda Pilot,"
Vehicles Affected: Approximately 1,400 model-year 2016 Honda Pilot SUVs manufactured between May 4 and June 5, 2015

The Problem: Due to an assembly issue, the third-row seat belt may be trapped between the rear seat and the rear sideliner; this could result in occupants not being properly restrained, increasing the risk of an injury.

The Fix: Dealers will inspect and repair the rear third-row seat belt for free.

What Owners Should Do: Honda will begin notifying owners Aug. 6. Owners can call the automaker at 800-999-1009, ext. 4, or the National Highway Traffic Safety Administration's vehicle-safety hotline at 888-327-4236, or go to www.safercar.gov, for more information.

Need to Find a Dealer for Service? Go to Cars.com Service & Repair to find your local dealer.

More Recalls
"
44,https://www.cars.com/articles/chrysler-recalls-14-million-cars-over-hacking-1420680918042/,FCA Recalls 1.4 Million Cars Over Hacking,"
	Fiat Chrysler Automobiles issued a voluntary recall today that addresses concerns over remote hacking of some of its vehicles. The company says the network itself has been repaired as of July 23, so the specific hack can't occur.

	The recall, which affects vehicles with 8.4-inch touch-screens, will also include additional security measures to the vehicles' onboard electronics and safety systems detailed below.
"
44,https://www.cars.com/articles/fiat-chrysler-automobiles-to-pay-up-to-105-million-in-recall-related-penalties-1420680931521/,Fiat Chrysler Automobiles To Pay Up to $105 Million in Recall-Related Penalties,"
	It's been a tumultuous week for Fiat Chrysler Automobiles. Just days after the automaker recalled 1.4 million cars over a hacking threat, the National Highway Traffic Safety Administration announced FCA will have to pay civil penalties of up to $105 million in response to a federal government probe on 23 separate recalls covering more than 11 million cars.

	The automaker will also have to buy back thousands of FCA vehicles with defective suspension parts as part of the fine, as well as give owners of ""more than a million"" fire-prone Jeeps above-market-value trade-ins or some sort of financial incentive to get their car repaired, according to a NHTSA statement. We're still sifting through NHTSA's order and will have more details later today.
"
44,https://www.cars.com/articles/chrysler-dodge-ram-jeep-recalls-what-owners-should-do-1420680933813/,"Chrysler, Dodge, Ram, Jeep Recalls: What Owners Should Do","
	NHTSA's consent order requires FCA to conduct three separate programs, the most significant of which has the company buying back tens of thousands of trucks and SUVs from owners. None of the programs will apply to owners who already got their cars fixed for a fuel system recall on the Jeeps or a suspension or steering system recall on the others.

	On Aug. 31, FCA released more specifics of the programs. We've updated this story to reflect them.

	FCA will offer a $100 Visa prepaid card if you did not have your recall completed before July 24, 2015, for the following cars:

	You can usually find the build date by month on a sticker around the driver's doorjamb.

	All the vehicles listed above except the Liberty are eligible for a trade-in bonus. FCA will offer an extra $2,000 over market value for Ram pickups and $1,000 over market value for the others, which must be used toward the purchase of another FCA vehicle or toward parts or service.

	The trade-in program is in addition to any existing incentives, which should still be applied to the new car¨¹s final price.

	No. FCA says the trade-in bonus is only available if you purchase a new car.

	The buyback program applies to the cars with the $100 repair incentive (that is, the full list in the second question) minus the Liberty and Grand Cherokee.

	According to NHTSA, the buyback program requires FCA to give a refund of the purchase price minus depreciation plus an additional 10 percent. The automaker says that beginning Sept. 1, 2015, you can see an estimated value of your vehicle on FCArecall.com that assumes ""good"" market condition plus 10 percent.

	Not unless they were on the car when it was new, and you can prove that to FCA. Any modifications made after the vehicle's retail sale won't be calculated into the purchase price, according to NHTSA.

	FCA says you can do that beginning Oct. 1, 2015. If you have a qualified vehicle that hasn¨¹t had its recall repaired, dealers will arrange for a third-party inspector ¨¹ not the dealer's trade-in department ¨¹ to evaluate your car and give you repurchase and trade-in offers. At that point, you can still choose to have the recall repair made to get the $100 gift card.

	FCA says if your car is in fair or poor condition, expect it to get less money than FCA's initial website compensation figures. However, it is still eligible for the bonuses. The third-party inspector will determine the amount for your car.

	No. If you get the recall repair and take the $100 gift card, you can¨¹t also get the trade-in bonus or repurchase offer. You could always trade in your vehicle anyway, but it wouldn't be eligible for the bonus program.

	Some will. FCA ""may remedy and resell any vehicle repurchased"" under the buyback program, according to NHTSA's consent order. The automaker intends to do that for the vehicles it will buy back, FCA spokesman Eric Mayne said. But it won't do so for the cars that got the trade-in bonus because ""they are, many of them, over 20 years old,"" he said. ""It doesn't make economic sense to do that.""

	That's unclear, as it's ""subject to regulation,"" Mayne said. But NHTSA's order requires FCA to ""develop and implement a process to deter dealer sales of unremedied vehicles subject to recall."" That process must include dealer training and financial penalties from FCA.

	The trade-in program ends Jan. 4, 2016. As of Aug. 31, 2015, FCA said the $100 gift card and buyback programs had no expiration date.
"
44,https://www.cars.com/articles/recall-alert-2014-2015-audi-sq5-1420680938821/,Recall Alert: 2014-2015 Audi SQ5,"
Vehicles Affected: Approximately 5,625 model-year 2014-15 Audi SQ5 SUVs manufactured between May 22, 2013, and April 14, 2015

The Problem: The electric power-steering assist system may shut down in cold temperatures due to a steering motor sensor fault; if this occurs, extra steering effort will be required at lower speeds, increasing the risk of a crash.

The Fix: Dealers will update the power-steering control module software for free.

What Owners Should Do: Audi parent Volkswagen will begin notifying owners today. Owners can call the automaker at 800-253-2834 or the National Highway Traffic Safety Administration's vehicle-safety hotline at 888-327-4236, or go to www.safercar.gov, for more info.

Need to Find a Dealer for Service? Go to Cars.com Service & Repair to find your local dealer.

More Recalls
"
44,https://www.cars.com/articles/recall-alert-2011-2015-dodge-journey-1420680893297/,Recall Alert: 2011-2015 Dodge Journey,"
Vehicles Affected: Approximately 144,000 model-year 2011-15 Dodge Journey SUVs equipped with the 2.4-liter four-cylinder engine

The Problem: The plastic engine cover may become dislodged and, if it comes into contact with exhaust components, pose a fire risk. The problem was discovered during an investigation by the automaker following three incidents in Chile; in each instance the vehicle had been driven extensively on unpaved or uneven surfaces, Fiat Chrysler Automobiles stated. FCA said is aware of one minor injury associated with the issue.

The Fix: Dealers will install upgraded engine-cover retainers in the vehicles for free.

What Owners Should Do: FCA will begin notifying owners in August. Owners can call the automaker at 800-853-1403 for more information.

Need to Find a Dealer for Service? Go to Cars.com Service & Repair to find your local dealer.

More Recalls
"
45,https://www.cars.com/articles/recall-alert-2012-subaru-impreza-1420680857539/,Recall Alert: 2012 Subaru Impreza,"
Vehicles Affected: Approximately 32,000 model-year 2012 Subaru Impreza sedans and wagons manufactured April 21, 2011, to Feb. 16, 2012; WRX and STI models are not affected.

The Problem: The airbag's Occupant Detection System may deactivate if a front passenger operates a device that is plugged into the power outlet or touches a metal part of the vehicle, such as the seat adjuster lever. If this happens, the front airbag will not deploy, increasing the risk of an injury.

The Fix: Dealers will replace the Occupant Control Unit for free.

What Owners Should Do: Subaru has not yet provided an owner notification schedule. Owners can call Subaru at 800-782-2783 or the National Highway Traffic Safety Administration at 888-327-4236 for more information. 

Need to Find a Dealer for Service? Go to Cars.com Service & Repair to find your local dealer.

More Recalls
"
45,https://www.cars.com/articles/recall-alert-2012-2013-land-rover-lr4-1420680718700/,Recall Alert: 2012-2013 Land Rover LR4,"
Vehicles Affected: Approximately 500 model-year 2012-13 Land Rover LR4 luxury SUVs manufactured between Aug. 15 and Sept. 18, 2012

The Problem: Due to the use of an incorrect primer, the panoramic roof adhesive may not adequately secure the roof assembly; this insufficient bond may result in the roof assembly detaching from the vehicle, increasing the risk of a crash.

The Fix: Dealers will apply the correct primer for free.

What Owners Should Do: Land Rover will begin notifying owners Aug. 7. Owners can call the automaker at 800-637-6837, the National Highway Traffic Safety Administration's vehicle-safety hotline at 888-327-4236 or go to www.safercar.gov for more information.

Need to Find a Dealer for Service? Go to Cars.com Service & Repair to find your local dealer.

More Recalls
"
45,https://www.cars.com/articles/recall-alert-700000-gm-suvs-1420680839066/,"Recall Alert: 700,000 GM SUVs","
Vehicles Affected: Approximately 700,000 GM SUVs, including model-year 2008-12 Buick Enclaves manufactured between Jan. 3, 2007, and Feb. 29, 2012; 2009-12 Chevrolet Traverses manufactured between July 6, 2008, and Feb. 29, 2012; 2007-12 GMC Acadias manufactured between Sept. 15, 2006, and Feb. 29, 2012; and 2007-10 Saturn Outlooks manufactured between Aug. 17, 2006, and March 18, 2010

The Problem: The affected vehicles are equipped with the optional power liftgate and have gas struts that hold the liftgate up when open; these struts may prematurely wear, and the open liftgate may suddenly fail, possibly striking a person and increasing the risk of an injury.

The Fix: Dealers will update the software for the power liftgate actuator motor control unit so that the motor will prevent the rapid closing of the liftgate; work will be done for free.

What Owners Should Do: GM has not yet provided a notification schedule. Owners can call Buick at 800-521-7300, Chevrolet at 800-222-1020, GMC at 800-462-8782 and Saturn at 800-553-6000. Owners can also call the National Highway Traffic Safety Administration's vehicle-safety hotline at 888-327-4236 or go to www.safercar.gov for more information.

Need to Find a Dealer for Service? Go to Cars.com Service & Repair to find your local dealer.

More Recalls
"
45,https://www.cars.com/articles/recall-alert-2006-2010-hummer-h3-2009-2010-hummer-h3t-1420680840161/,"Recall Alert: 2006-2010 Hummer H3, 2009-2010 Hummer H3T","
Vehicles Affected: Approximately 165,000 model-year 2006-10 Hummer H3 SUVs manufactured between Feb. 5, 2005, and May 24, 2010; and 2009-10 Hummer H3T pickup trucks manufactured between May 21, 2008, and May 24, 2010

The Problem: The connector module that controls the blower motor speed for the heating, ventilation and air conditioning system may overheat, increasing the risk of a fire.

The Fix: Dealers will replace part of the blower motor connector and harness for free.

What Owners Should Do: GM has not yet announced a notification schedule. Owners can call Hummer at 800-732-5493, the National Highway Traffic Safety Administration's vehicle-safety hotline at 888-327-4236 or go to www.safercar.gov for more information.

Need to Find a Dealer for Service? Go to Cars.com Service & Repair to find your local dealer.

More Recalls
"
